0,1
她继续浏览货架，并最终在位于 Folkestone 的 Bouverie Place 购物中心的这家店内试穿了四条内裤。,"She carried on browsing and eventually tried on four pairs of underwear at the store in Bouverie Place shopping centre, Folkestone."
如果斑块断开，就会导致血栓，进而阻碍血流入心脏，导致心脏病发作。,"If the plaque breaks apart it can cause a blood clot, blocking blood to the heart causing a heart attack."
奇怪的大杂烩只考虑卡路里，比起味道、甚至是基本的烹饪常识，人们最先考虑的是营养。,Strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense.
要严密户籍档案管理，对无户口人员户口登记材料逐一建立电子和纸质档案，确保档案资料完整有效。,The public security organ shall be strict with household registration management by gradually establishing electronic and paper files for people without Hukou (household registration) and ensure the completeness and validity.
例如，2015年江苏省土地开发度高达21%，位列全国省、自治区最高。,"For example, the land development ratio of Jiangsu Province was up to 21% in 2015, ranking top among all provinces and autonomous regions of China."
黄山市现存非物质文化遗产项目1325个，种类和数量均居全省第一。,"There are 1,325 existing intangible cultural heritage projects in Huangshan. Its number and quantity ranked first in Anhui province."
这件事无需任何解释。,That needs no explanation.
本次活动总统筹胡炎松表示，“我们不想把盂兰文化节布置得很恐怖，让人不敢接近，特别是小孩子。”,"""We do not want to make the Bon Culture Festival very horrifying, which may spook people, especially the children,"" said Hu Yansong, the chief responsible person of the event."
“原来我会在家里做做衣服、缝缝补补，彬彬就会捡一些边角料自己做娃娃。”,"""I used to make clothes and do some sowing jobs. Binbin picked up some scraps to make her own dolls."""
省委常委、三亚市委书记张琦，副省长王路，省政府秘书长陆志远参加调研座谈。,"Zhang Qi, the Provincial Standing Committee and Sanya Municipal Party Committee Secretary, Wang Lu, vice governor and Lu Zhiyuan, secretary general of provincial government participated in the research seminars."
世界经济全球化、一体化对执政能力带来哪些挑战?,What are the challenges of world economic globalization and integration to governance?
今年已经27岁的张彬彬，在16年的射击生涯中，其实有几度都差点与这块来之不易的银牌擦身而过。,"This year, the 27-year-old Zhang Binbin, in the 16-year shooting career, has actually missed the silver medal for several times."
埃里克爵士说，有证据表明全国上下都存在选举舞弊行为。,Sir Eric said there was evidence of fraud across the country.
这使表面变暖并且产生了能够形成厚云层的雨水，厚云层就像是一把伞一样为地面阻挡了大部分太阳的热量。,"This warms the surface and produces rain that creates a thick layer of clouds, which acts like an umbrella to shield the surface from much of the solar heating."
此外，北京等多地还明确要求，逐步扩大提供公共服务和便利的范围，并定期向社会公布。,"In addition, it is clearly proposed by Beijing and other places that they will gradually expand the scope of public services and convenience, and regularly release to the community."
首先，埃尔多安在上个月政变失败后险些被赶下台，因此他需要所有朋友的支持。,"First and foremost, Erdogan needs all the friends he can get after he was nearly ousted from power last month in a failed coup."
居住在 Kent 镇的 Davidson 女士（33岁）说：“一想到有人会买走其他人穿过且没被清洗过的内裤，就觉得恶心。”,"Ms Davidson, 33, who lives in the Kent town, said: 'How disgusting to think someone is going to take home knickers that another person has been wearing and they haven't been cleaned.'"
康沃尔郡住房协会社区执行经理 Adam Fitzpatrick 说道，这户人家没能好好配合当地政府。,"Adam Fitzpatrick, Cornwall Housing's neighbourhood enforcement manager, said the family failed to cooperate with the local authority."
BMA 努力通过谈判解决纠纷，但是大家却不愿意参与，有时政府则以沉默应对。,"Efforts by the BMA to resolve the dispute through talks have been met with an unwillingness to engage and, at times, deafening silence from the government."
由此判断，这无疑是一场持续战。,It appears that this was definitely an ongoing battle.
作为中国男子体操首位世界冠军，黄玉斌退役后选择拿起教鞭。,"As the first world champion in Chinese men's gymnastics, Huang Yubin chose to pick up the pointer after retirement."
其他流行的对比包括克丽·沃尔什·詹宁斯 (Kerri Walsh·Jennings)，她的笑容几乎和女演员劳拉·琳妮 (Laura Linney) 的一模一样；还有获得金牌的体操选手盖比·道格拉斯 (Gabby Douglas)，她美丽而灿烂的笑容与《魅力四射》 (Bring It On star) 明星加布里埃尔·尤尼恩 (Gabrielle Union) 的笑容如出一辙。,"Other popular comparisons have included Kerri Walsh-Jennings and her smile that is near-identical to that of actress Laura Linney, as well as gold medal-winning gymnast Gabby Douglas, who boasts her own beautifully broad smile that matches that of Bring It On star Gabrielle Union."
如果长时间熬夜，该激素仍会大量分泌，人体会持续处于紧张兴奋的状态，无法得到正常的恢复，容易引起血管收缩、血压升高，从而引起心血管疾病。,"If you stay up for a long time, the hormone will have a lot of secretion and your body will continue to be in a state of intense excitement and cannot have normal recovery. This may easily cause vasoconstriction, blood pressure and thus cardiovascular disease."
