0,1
本台消息，今天出版的人民日报发表评论员文章，题目是共同开创人类更加光明的未来。,"In other news, today, the People’s Daily published a op-ed with the topic of Jointly Creating a Brighter Future for Mankind"
在接受羊城晚报记者专访之前，郁可唯喝了一口小酒，她觉得这样会多说几句。“快女”、《时间煮雨》、滚石、天娱……是市场附加在她身上的关键词，她在坦然接受的同时也极力守护内心的净土。,"Before an exclusive interview with a Yangcheng Evening News reporter, Yu Kewei had a sip of alcohol. She felt this would help her loosen her tongue a little. “Super Girl”, “Time Boils the Rain”, Rock Records, EE-Media ...... are the keywords the market has attached to her. She has calmly accepted these terms while trying her best to safeguard her internal purity."
发展是应对地区冲突和地缘政治不稳定因素的有效途径。,Development is an effective way to deal with the factors of regional conflicts and geopolitical instability.
刘亦菲则透露，在演这部电影时自己简直“哭惨了”，一度哭到崩溃。,"Liu Yifei, meanwhile, revealed that while acting her character in the movie, she cried so much that she collapsed at one point."
此时回望今年的电影市场时，我们发现，电影的原著文本及参演明星的两批拥趸，成为电影预期观众的重要组成部分。,"At this time, a review of this year’s film market will show that fans of the original book of a film adaptation and those of the actors taking part in film have become key components of the expected audience of the film."
国务院总理李克强当地时间十一月二十九号 ，在莫斯科克里姆林宫会见俄罗斯总统普京。,"On the 29th of November local time, Premier Li Keqiang of the State Council met with Russian President Vladimir Putin in the Kremlin in Moscow."
机器人的话它需要一些电机、 舵机然后还有控制器，现在这些都都可以自己研发。,"The robot needs some motors, steering gears, and controllers, all of which can now be developed ourselves."
中央军委委员魏凤和、李作成、苗华，以及军委机关各部门领导和驻京大单位副战区职以上领导等,"The members of the Central Military Commission Wei Fenghe, Li Zuocheng, Miao Hua and heads of departments under the Central Military Commission and leaders above deputy heads of theatre from large units in Beijing etc."
实现全面建成小康社会奋斗目标、实现中华民族伟大复兴的中国梦，关键在于培养造就一支具有铁一般信仰、铁一般信念、铁一般纪律、铁一般担当的干部队伍。,"To achieve the goal of building a moderately well-off society in an all-round way and realize the Chinese Dream of achieving the great rejuvenation of the Chinese nation, it is key to cultivate and build a cadre team with iron-clad faith, belief, discipline and sense of responsibility."
我们党的领导下，日子会越来越好。,are feeling that our life has become better and better.
宋涛分别会见了越共中央总书记阮富仲和老挝人革党中央总书记、国家主席本扬，向他们转达了习近平总书记的口信,"Song Tao met with Nguyen Phu Trong, the General Secretary of the Central Committee of the Communist Party of Vietnam, and Boungnang, the General Secretary of the Central Committee of the Lao People's Revolutionary Party and Chairman of the Lao People's Democratic Republic, conveying to them the message of General Secretary Xi Jinping."
1999 年，该公司以 8500 万美元的价格售出。,It sold in 1999 for $85 million.
用阿里巴巴CEO张勇的话说，“利用互联网的思想和技术去全面改革和升级现有的约30万亿社会零售商总量，使得中国消费者日益升级的消费需求可以得到有效的满足，使得整个商品生产、流通、服务的过程因为互联网、大数据的广泛运用变得更加高效。”,"In Aliababa CEO Daniel Zhang’s words, “Use the thinking behind and technology of the Internet to thoroughly reform and upgrade the approximately 30 trillion retailers in society at this time, so that the increasingly demanding retail requirements of Chinese consumers may be effectively met. This will make the entire goods production, circulation and services process more efficient with the extensive application of the Internet and big data.”"
美国环保局周三宣布决定继续推行所谓的“2015 年臭氧达标区”，并承诺环保局将与各州合作。,"The EPA announced the decision to go ahead with the so-called ""2015 Ozone Designations"" late on Wednesday, saying it showed the agency's commitment to working with states."
7月26日消息：7月22日，记者从红桥区获悉，本市市区最大的沿河带状公园，红桥区南运河两岸绿化景观提升工程完工并免费向市民开放。,"July 26 news: On July 22, reporters learned from Hongqiao District that the upgrading project of the city’s largest downtown riverside linear park has been completed, and the park will be opened to the public free of charge."
